id,rx,ry,rz,tx,ty,tz
73,2.03040601690541,-2.02593240139636,0.054083652912874,1.2051171664391,-2.7326172170525,11.2195570153299
74,2.0320501873273,-2.02328456821831,0.0380078381697125,1.1019356048072,-2.79255277296313,11.2496466480528
75,2.04106415009651,-2.04525568722302,0.0612442782847651,1.07559003474781,-2.8150679338434,11.2481113489532
76,2.04172943781593,-2.0382203341609,0.0452220353037539,0.972765562668067,-2.90488743094115,11.19866602343
77,2.04129555312129,-2.04816997384848,0.0562758734857638,0.897215310124227,-2.93756579619503,11.2232271504606
78,2.04219612229571,-2.04521696530648,0.0728318945579776,0.803534707181231,-3.00085736744567,11.2632652709868
79,2.04725551049992,-2.03431470137393,0.0743586451705066,0.755539870190139,-3.06189618794885,11.2736392614763
80,2.06086163032017,-2.05004889827985,0.0881861633921688,0.731807060690582,-3.11087824801713,11.3371746606086
81,2.05434378810173,-2.04531249514021,0.0926216532465054,0.685426885723788,-3.10020116894638,11.3073534010463
82,2.0555290200692,-2.05577096614913,0.0699306513474804,0.614702083190851,-3.0716830971813,11.4254881430509
83,2.04939479268046,-2.04184205884979,0.104953013731573,0.575912209693461,-2.99665421086147,11.4153280341937
84,2.05435909356838,-2.04125257707419,0.0950214423440045,0.568155469321183,-3.00361944109591,11.499240452445
85,2.06208021061216,-2.05825788569989,0.0938886815873432,0.550907337905948,-3.00413884613394,11.5362111801773
86,2.0633280443247,-2.07317151788948,0.0329332215066294,0.442273153250956,-3.01592845440909,11.433679456163
87,2.07181072428358,-2.0663425923584,0.120714341002147,0.286846606980954,-3.0202194463434,11.328529462762
88,2.0782093920918,-2.07108388236721,0.130372933107969,0.230642696710257,-3.01825039649663,11.3332522403637
89,2.07918409219642,-2.0795273222316,0.136776267513374,0.163431195877551,-3.01155298636653,11.3279577880384
90,2.06476901282928,-2.07846765187635,0.174078249497111,-0.0570985340315255,-2.9825166457684,11.3956348754467
91,2.0738826116207,-2.07875089790273,0.196628236960867,-0.123600159390562,-3.05471903694128,11.3877278517899
92,2.07901074268026,-2.07513548722057,0.177446857766832,-0.156937777184171,-3.14335459207377,11.4902721053609
93,2.08378317685611,-2.08028345280755,0.196688808658835,-0.16773705372452,-3.22142382669758,11.5640833497664
94,2.08931067905054,-2.07934700310644,0.194791353571488,-0.194515745634878,-3.243131316972,11.5180196740685
95,2.09501794762446,-2.0812409507843,0.18365681117669,-0.199040046079058,-3.27960877876265,11.5100517632077
96,2.09886546288288,-2.08672847676754,0.189816215847721,-0.225361492012265,-3.25827594532208,11.4584011576926
97,2.10458983706854,-2.09346208661631,0.195649216157825,-0.243992382080546,-3.21849682251534,11.4154099655556
98,2.11388949765661,-2.10156791628697,0.201709376198423,-0.255695650839923,-3.22220710992784,11.4608284878184
99,2.10965339391468,-2.08209953829159,0.209850583514489,-0.282930326914518,-3.18400927915408,11.3527881789287
100,2.1280231410066,-2.10118139924626,0.208486367636917,-0.340142355489847,-3.14864907692311,11.2658763800343
101,2.13021773536396,-2.10760865964993,0.21703103542765,-0.344722604688601,-3.13474414192123,11.2287919256883
102,2.12072582799891,-2.11411698144875,0.246642138858186,-0.475634810016367,-3.11816472327363,11.2611455519563
103,2.13031783758136,-2.11135903504639,0.268672401708168,-0.598126129045271,-3.1479854918933,11.2065418019422
104,2.12929987686829,-2.10801082333061,0.26747008014042,-0.633008862586089,-3.1518404778649,11.2260940665613
105,2.14121819222095,-2.13071655125828,0.320337763813794,-0.872760044442722,-3.15520256230461,11.1439625747211
106,2.13248044008986,-2.11396661631734,0.317060705401295,-0.97001939271578,-3.14059357643303,11.1300319075888
107,2.12998530160174,-2.11982338830934,0.286195764100421,-1.05784114112443,-3.07203892699782,11.0062308025089
108,2.12687013207962,-2.12358085392048,0.313971593628872,-1.17673797380978,-2.95955149307682,11.012779899803
109,2.10569099158528,-2.12089441719005,0.363608159269179,-1.30986045101288,-2.84996754243527,11.2138408279699
110,2.10114468291741,-2.1157552552709,0.417259577215038,-1.34885813916726,-2.8031188017686,11.2700650544881
111,2.09504976084937,-2.11660713426958,0.421913763593617,-1.40324545824722,-2.7556247607334,11.2573033219354
112,2.09180145544955,-2.11504797479618,0.448591324968666,-1.46361009042621,-2.74203659754072,11.2515807476975
113,2.09147098161911,-2.11465211587958,0.446801198498606,-1.46597439251003,-2.7429143977782,11.161977328748
114,2.10118120435507,-2.11721957002999,0.462665696251462,-1.44575703732557,-2.77923325009292,10.9190871363011
115,2.11576305280721,-2.13042532799551,0.430692255507707,-1.45350823326066,-2.70051236125151,10.7922645292455
116,2.10502283924692,-2.1397150528359,0.402889989821244,-1.53703974028294,-2.57519800936976,10.7687161190027
117,2.09683730787085,-2.13451444396645,0.408188528610192,-1.53132647518478,-2.55871132874963,10.7532620230098
118,2.09962185702788,-2.13470616525271,0.3792894259537,-1.47800348624284,-2.58406696022273,10.7519290993341
119,2.11128259684193,-2.12616662468106,0.409514942343126,-1.3658710502057,-2.62031092378314,10.6706375061815
120,2.11443058449859,-2.13141095754417,0.432487806446401,-1.34684382552084,-2.63294808553074,10.6572665301198
121,2.10674632531151,-2.12692832812614,0.441822767721389,-1.3184731443335,-2.62394812821703,10.564021181081
122,2.0878172741512,-2.14177216659306,0.400645440209348,-1.41992880672896,-2.62862417623822,10.7071694343801
123,2.07976357817085,-2.13459759783728,0.440293102230193,-1.42016622045575,-2.67896814301208,10.8134257709339
124,2.07170736209239,-2.12430663569225,0.428888317671754,-1.49043071064074,-2.68929783125567,10.8247362897622
125,2.07214438214935,-2.12973034789313,0.449456955967612,-1.55122048841078,-2.67968492704283,10.8206665697031
126,2.07374370899478,-2.11233191311563,0.502726913034666,-1.56209056641562,-2.62336390610337,10.9807309646989
127,2.05760413135211,-2.12757284093586,0.510713420433954,-1.71124325437709,-2.40890201432856,11.0422189124048
128,2.06306642542073,-2.13305973273277,0.500934057982199,-1.72011132696123,-2.27443814152337,11.0952770659243
129,2.06472898845696,-2.14607128490973,0.504539204409202,-1.75890511604663,-2.2294114650085,11.2096372036384
130,2.04652790748499,-2.1444378523934,0.477525549936583,-1.88107408226485,-2.10564368398763,11.272335287157
131,2.04545398907042,-2.16530138281886,0.494688357872928,-1.95203946003202,-1.97658754201832,11.2396536006473
132,2.04698292660714,-2.17225823371675,0.505568822600361,-1.95577980336473,-1.95967777516599,11.2452860876573
133,2.05451933273026,-2.17590800693447,0.517971704021624,-1.94563359345144,-1.92020445423294,11.2088221188878
134,2.05490583607302,-2.1722380981869,0.500986748315177,-1.9368987090241,-1.91146454096537,11.2006172706037
135,2.05697330493134,-2.18141130504889,0.489794631902122,-1.94048778669127,-1.89173203022696,11.1744038751455
136,2.07385041171153,-2.18485286762955,0.476112302735622,-1.93933027679702,-1.92396860097254,11.2031586912293
137,2.0766409323572,-2.16669027644906,0.507359520375384,-1.91539281903464,-2.02293548293729,11.3292751085177
138,2.08661189081184,-2.16626633033389,0.471645171357851,-1.92292062867608,-2.06088794082124,11.3428505326572
139,2.08743995245155,-2.14574683514086,0.534532773128671,-1.88022218082129,-2.10475376858666,11.2730895860924
140,2.09666914194718,-2.1513755478339,0.547810343086653,-1.88775070535296,-2.11134076627555,11.298862787492
141,-2.23421402382004,2.2759954440482,-0.522221638920682,-1.9099142837904,-2.13672915760609,11.3587752894513
142,2.1241718969699,-2.14712656154945,0.530744345082707,-1.91791755112935,-2.31417169798891,11.1979847601503
143,-2.25321551628292,2.20901538523499,-0.510407749019397,-1.64861009870107,-2.88266047186362,11.060327770312
144,-2.24296191755895,2.21915703715479,-0.482791289109399,-1.8205057328055,-2.93219006224926,10.8751522022647
145,-2.21615201708132,2.23162329302838,-0.468761806939345,-2.0671494279321,-2.83621804245316,10.8345473188714
146,2.14417475327445,-2.17961630029298,0.456687235778337,-2.19558757302961,-2.76805014715994,10.81386279914
147,2.1497718243099,-2.20783925808423,0.420772832865797,-2.19823118808958,-2.78485938476414,10.8446963432915
148,-2.19775363622696,2.25863620996151,-0.432890919347206,-2.19767103389086,-2.76391499264248,10.8046055110819
149,-2.16130226364508,2.24800777798142,-0.411515124664212,-2.30302898981046,-2.67481104267112,10.8528871362291
150,-2.1598707204884,2.26579253710652,-0.392720440462969,-2.36113659760806,-2.58895592443681,10.8271285020255
151,-2.1474099381257,2.27241134672432,-0.404597713540686,-2.38976950655477,-2.51957236624113,10.8050336073615
152,-2.12563935212331,2.28237995242461,-0.392962056208713,-2.43382636845732,-2.34229780968495,10.7894801651578
153,2.11483667615007,-2.2790646080579,0.370314767412998,-2.44050573011861,-2.29140957764544,10.7716705673724
154,-2.10526153177755,2.30291358685827,-0.381357825300106,-2.44927758060817,-2.17851779129442,10.7464557748197
155,-2.09776168815402,2.30419111769799,-0.330279856089942,-2.46218463471209,-2.10285175079072,10.732036129751
156,-2.07763194091216,2.30602836018579,-0.316104589994903,-2.43875515492027,-2.02807041550775,10.6568320135342
157,-2.07407571441745,2.30331329018873,-0.295189071052538,-2.38355591700444,-2.02042898313741,10.6704144783879
158,-2.06998115146759,2.30290335828644,-0.290412142132707,-2.34247206522536,-2.00904741295266,10.6648603150741
159,-2.08112753296286,2.30172404500412,-0.251385739747281,-2.32728234505235,-2.00342749273058,10.7663219151427
160,-2.07712093193019,2.30333045009379,-0.253299114699112,-2.31955222874956,-1.98825960343564,10.7646514620893
161,-2.06664854207261,2.30502354383894,-0.278877877247758,-2.28992367488057,-1.97959170842788,10.7317625426501
162,-2.062211904569,2.30358197222017,-0.268369803725814,-2.29355922943205,-1.97969197711972,10.7560443861922
163,-2.05911977808927,2.30318410121182,-0.270955704913282,-2.30144486267868,-1.98384275196721,10.7728196615972
164,-2.06119630903232,2.3023716040333,-0.266727089028439,-2.2991550851487,-1.99718675413879,10.7950630385521
165,-2.07351074062104,2.31039644442171,-0.254516929887956,-2.29292904109833,-2.02955775109349,10.8133054555081
166,-2.08178606985113,2.30506950208053,-0.245475258238448,-2.28554909638259,-2.07913944198878,10.8509212489935
167,-2.07110773678543,2.29696102032535,-0.285191770641121,-2.29167033103466,-2.09925108160781,10.7896421029884
168,-2.06674646513229,2.29744236552807,-0.297347334807581,-2.36119792850316,-2.1163556384032,10.7788376676188
169,-2.06480411812437,2.2901773616505,-0.292138811717499,-2.40331582674947,-2.1603934559857,10.8101766239691
170,-2.07391528194887,2.29777364465437,-0.280356405097375,-2.44609799068343,-2.2010681787445,10.8278608846605
171,-2.06351096659088,2.2898150451288,-0.292049633198244,-2.50560969440868,-2.22825002578194,10.7735455728704
172,-2.06639349607154,2.29639428821909,-0.312055222128509,-2.57617269955973,-2.31111657394558,10.7313412104782
173,-2.05743780479254,2.28978659476553,-0.31548035698308,-2.6219662214453,-2.36336064762202,10.7140984332957
174,-2.05483910368272,2.28936880474953,-0.309865019077265,-2.67528050976028,-2.41066934121963,10.6577760788642
175,-2.06790400042699,2.29220120793376,-0.279610777638412,-2.74740275123514,-2.45975691848215,10.5757127918368
176,-2.05996875019872,2.2877513001428,-0.279612005509808,-2.84030998706543,-2.49379408949094,10.4732945012147
177,-2.03947091210746,2.2757304671717,-0.295963734028475,-2.93255976844514,-2.52331799686314,10.4021952693185
178,-2.05056758802301,2.27786599804431,-0.263506959227125,-2.99568715707666,-2.56772201020653,10.3700430782165
179,-2.04633920240587,2.27845628446346,-0.247582743143723,-3.0872560050854,-2.62427786175599,10.3826482137793
180,-2.05088389921149,2.29071036421089,-0.24388830884743,-3.18362261160392,-2.64938475917984,10.4064763749694
181,-2.05241354877984,2.29334832337453,-0.234266886646472,-3.25633667682307,-2.68008309129541,10.4617875543558
182,-2.04973591127986,2.29277349333205,-0.238233532619956,-3.27532571661927,-2.68980591161285,10.4341174352019
183,-2.06134290455973,2.29781801321407,-0.216592206285796,-3.32247750142665,-2.72748942244189,10.4664276958126
184,-2.05046134461416,2.29068908542651,-0.236864920665045,-3.33208170963439,-2.73775269685929,10.4278646512574
185,-2.04978646004474,2.29046093214518,-0.255596761251089,-3.33564604690596,-2.73698399348578,10.3968459705779
186,-2.05087907516525,2.28983135910963,-0.272883452783224,-3.35060741672655,-2.73171237235443,10.4304944283558
187,-2.04296120735004,2.28030235716965,-0.271347164269471,-3.36268174603026,-2.70124006803524,10.4655223880428
188,-2.04980395469565,2.28812647773179,-0.258077890433575,-3.39611950581105,-2.66044418889282,10.5220836222931
189,-2.03725685557101,2.29503568597509,-0.274069681602631,-3.41104565699617,-2.60350374263359,10.5222971013496
190,-2.03399917810848,2.29626469355451,-0.287654738426231,-3.42157467670824,-2.54751002014969,10.502024771812
191,-2.03056737621094,2.29865026619422,-0.296604858445893,-3.46425938215854,-2.50965429798716,10.5062446505863
192,-2.03325387275715,2.30242195900137,-0.28981935571491,-3.4825459318212,-2.46882962539749,10.4662714992924
193,-2.03389532929058,2.30213482512228,-0.27632386647974,-3.49369235084692,-2.46911537384719,10.4743306106571
194,-2.0316655694522,2.30096930462484,-0.260247002887447,-3.50896905974158,-2.45190834124501,10.478652201783
195,-2.02858305720056,2.29800211430224,-0.270913593447549,-3.51821562601363,-2.41095271204269,10.4594721480993
196,-2.02280788338481,2.30346438504803,-0.290465814130966,-3.54002150324307,-2.36000084079375,10.4206838001192
197,-2.0281074610094,2.30610413419538,-0.252777589930065,-3.56034887188871,-2.33511807376238,10.4467183119965
198,-2.02783162901248,2.31383338783518,-0.25370952735996,-3.53822181097614,-2.3140959708958,10.4140921617629
199,-2.02950886181926,2.30878943415167,-0.246650927731518,-3.50749249059258,-2.29432274544446,10.4792056086005
200,-2.03372358565002,2.31771419277139,-0.243836387681127,-3.46407164415921,-2.26932780755119,10.4779396575252
201,-2.02511969732144,2.31010244895697,-0.274599400401766,-3.42605418085614,-2.23489884934938,10.5009043603054
202,-2.03682001348619,2.31378673012856,-0.238887270708924,-3.39390680926577,-2.20472709360548,10.5404754545959
203,-2.02549571977133,2.30375726901365,-0.256537807435882,-3.33725021513186,-2.17172725379409,10.517373138378
204,-2.02465922714059,2.30124107317299,-0.265174660312122,-3.2748264245447,-2.13505629056082,10.4626046694865
205,-2.02852432556651,2.30341646019719,-0.275936205423827,-3.24208270659182,-2.10884526184162,10.4993666014436
206,-2.01911213796745,2.29369247848606,-0.266692307526386,-3.21647852852536,-2.08408094435909,10.5579190172366
207,-2.02958868879914,2.29655454928908,-0.267654549774698,-3.17553315159716,-2.07871756944106,10.5950465832339
208,-2.04504422193037,2.31517275417307,-0.259481846906246,-3.15451036114986,-2.05261106725645,10.601328260476
209,-2.03555987780609,2.30351835279868,-0.267780363598435,-3.0848732587301,-2.02747745678685,10.6430391644289
210,-2.04117760759208,2.30896755000803,-0.268815976070237,-3.03365258463031,-2.01910298405322,10.675411351499
211,-2.05016965305894,2.31489953368933,-0.243286800993814,-3.01668945584567,-2.02152402574589,10.7562100023428
212,-2.04391218473871,2.30909177551073,-0.234081016080121,-2.97961141159742,-2.00849613353779,10.7911411858335
213,-2.03982920874686,2.30967063339797,-0.25198179167614,-2.93655485722124,-1.9866079673615,10.8170781350695
214,-2.05055266707477,2.31815970111933,-0.24089031940851,-2.91663286176639,-1.97208428720965,10.8984561148068
215,-2.03476225112329,2.30798366460513,-0.244607466071084,-2.8989265239392,-1.93743883408349,10.9201793139196
216,-2.0445458450327,2.32066067228257,-0.243950576414559,-2.89161059871461,-1.89414109086774,10.9568609020146
217,-2.03283016814186,2.3182264358143,-0.258155548442768,-2.87058125134818,-1.86928010137522,11.0345836635342
218,-2.03108815523385,2.31184376354453,-0.241508542861463,-2.82173589618999,-1.84340360563733,11.0766488143175
219,-2.04126140466802,2.32069918991023,-0.250160783207037,-2.7752183418036,-1.82341646133019,11.1387433516745
220,-2.04132870587977,2.32652954735842,-0.255968434635214,-2.72501084422568,-1.76172983007013,11.2010635979397
221,-2.04244582927092,2.33093250313835,-0.256760846860456,-2.66903448511895,-1.69811917484374,11.2457487862097
222,-2.05218029811657,2.33759575205706,-0.227807157337135,-2.63445863793571,-1.63851089073958,11.3178557973205
223,-2.03926737038631,2.33568264156015,-0.251019833600248,-2.61601782451061,-1.58804072422352,11.3577749339723
224,-2.04685057330417,2.33907256952369,-0.244743863525004,-2.57862971683623,-1.54798068704288,11.4478187875231
225,-2.05623322236677,2.34213461070764,-0.227607947744441,-2.53766295265048,-1.51697717828454,11.5066670648264
226,-2.06755326854593,2.36517088486426,-0.268943590701773,-2.56320015540691,-1.4886672265026,11.6067406288228
227,-2.06828828019872,2.36387252473555,-0.266922615159299,-2.59503164976004,-1.48768128955871,11.6636063958873
228,-2.06779092519888,2.36677274945249,-0.27886678182385,-2.63780805779185,-1.48690026162433,11.6258859404582
229,-2.06514067212055,2.36016390195139,-0.271006765242727,-2.69586986916965,-1.50107184541174,11.5823765924203
230,2.05701615544527,-2.34399959368019,0.282115753631584,-2.77202359288654,-1.52733290928329,11.525556768323
231,-2.05820614581092,2.34644068427131,-0.29639784358855,-2.87119288909338,-1.60877882741342,11.3667607501478
232,-2.05740537290594,2.34105674085855,-0.280970300863141,-2.90619860360885,-1.66838562490648,11.3127558141283
233,-2.05831364297382,2.34534421442789,-0.245144665256063,-2.95170494845128,-1.67857100140697,11.233787868548
234,-2.05158734517546,2.35592262559462,-0.246457438616287,-3.05120957913407,-1.68060088117348,11.1481679444857
235,-2.03726902906754,2.3455440664275,-0.252196427929265,-3.06491873346477,-1.69952830901906,11.0689715215045
236,-2.0511864717594,2.35535214183303,-0.241823344527929,-3.08289681281678,-1.73459578314691,11.0617422737121
237,-2.04070831981902,2.34176306955206,-0.251299611190121,-3.10066537252332,-1.77754131485923,11.013706018746
238,-2.04888451201331,2.34330738116035,-0.231900721060443,-3.11390585604419,-1.81801323401295,10.955189454991
239,-2.04599997885728,2.33800347824618,-0.228757940977093,-3.1543971964913,-1.85293249831265,10.8752918715953
240,-2.04205573663479,2.33461562151884,-0.261414906717842,-3.21209704503456,-1.85467915288679,10.7629683506404
241,-2.02782301902236,2.32144309177667,-0.276736643346965,-3.31216912297495,-1.86297894866173,10.6768840703274
242,-2.02877355583536,2.31693852892779,-0.281023767935793,-3.35784673224501,-1.90790078643249,10.627065550928
243,-2.04252876107944,2.32745492455711,-0.272047670945862,-3.38856628309253,-1.94067680948339,10.5716410994131
244,-2.03281095341902,2.31517438825755,-0.296745964879805,-3.43517468464174,-1.96256048031325,10.5272476275382
245,-2.02782206621332,2.31620057068292,-0.321270739936312,-3.44814664549216,-1.98541333712279,10.4534912372675
246,-2.0431390386887,2.31068297385338,-0.317201281606393,-3.49195911829441,-2.05470594947977,10.4419734121928
247,-2.04170205244401,2.30659881012724,-0.315127790481454,-3.58118368521069,-2.06627935995495,10.3888582685534
248,-2.0368956998043,2.31343447476407,-0.344630553816687,-3.65913815691324,-2.05088861316508,10.360354174215
249,-2.03625617649034,2.31378977850915,-0.338761193930498,-3.71451448205655,-2.04635396111893,10.3548196510669
250,-2.03721070794107,2.3198237421158,-0.329825092351026,-3.76030006399494,-2.03403424457997,10.3316822673969
251,-2.02966887438861,2.31067161361535,-0.330537591808103,-3.80691479017452,-2.01900652288459,10.3047500585184
252,-2.02797694784192,2.31366936443407,-0.347861458484966,-3.81087020803135,-2.02475481104594,10.2758081927449
253,-2.03136299019996,2.30156275336899,-0.339231815324059,-3.80431800088311,-2.05977562992951,10.2967251839593
254,-2.0432837202364,2.30783705307577,-0.323446385276179,-3.80176683216767,-2.08003260822301,10.3068520256521
255,-2.03296209916722,2.3059110459242,-0.362918970792154,-3.80605625480959,-2.08488075224234,10.2815702488796
256,-2.03786153136875,2.30161418384879,-0.393144098381074,-3.83553319813096,-2.09231640804222,10.197999302253
257,-2.03599051800576,2.29223998053608,-0.397289921582893,-3.86951244257942,-2.09399185662041,10.1136905841391
258,-2.03516866309839,2.27734622705435,-0.37361171228876,-3.92242465793978,-2.11660672873831,10.1463137320686
259,-2.02792661391064,2.27247619648865,-0.39738087055982,-3.93289081198883,-2.14284187709666,10.028448765133
260,-2.03083293895063,2.27596219528886,-0.396712853434088,-3.91367706487187,-2.16495330582212,10.0552941692826
261,-2.05737124617478,2.29603331858541,-0.359060762845835,-3.88275122652199,-2.18030456334198,10.3931452507223
262,-2.06196522625794,2.30062128814924,-0.386178688501119,-3.84818554845008,-2.13675227450474,10.4487238219845
263,-2.07872595408736,2.30085634890774,-0.40654604814783,-3.72050540878227,-2.12319466842847,10.3956722753859
